"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS3"
3764;230412;6717916;198211;0,841
3764;230412;6717916;198212;1,22
3764;230412;6717916;198301;1,277
3764;230412;6717916;198302;1,219
3764;230412;6717916;198303;1,108
3764;230412;6717916;198304;1,092
3764;230412;6717916;198305;1,103
3764;230412;6717916;198306;0,98
3764;230412;6717916;198307;0,72
3764;230412;6717916;198308;0,446
3764;230412;6717916;198309;0,34
3764;230412;6717916;198310;0,402
3764;230412;6717916;198311;0,471
3764;230412;6717916;198312;0,593
3764;230412;6717916;198401;0,782
3764;230412;6717916;198402;1,021
3764;230412;6717916;198403;1,111
3764;230412;6717916;198404;1,042
3764;230412;6717916;198405;0,872
3764;230412;6717916;198406;0,707
3764;230412;6717916;198407;0,498
3764;230412;6717916;198408;0,362
3764;230412;6717916;198409;0,297
3764;230412;6717916;198410;0,359
3764;230412;6717916;198411;0,564
3764;230412;6717916;198412;0,891
3764;230412;6717916;198501;1,149
3764;230412;6717916;198502;1,255
3764;230412;6717916;198503;1,185
3764;230412;6717916;198504;1,11
3764;230412;6717916;198505;0,888
3764;230412;6717916;198506;0,634
3764;230412;6717916;198507;0,396
3764;230412;6717916;198508;0,308
3764;230412;6717916;198509;0,28
3764;230412;6717916;198510;0,257
3764;230412;6717916;198511;0,294
3764;230412;6717916;198512;0,467
3764;230412;6717916;198601;0,811
3764;230412;6717916;198602;1,109
3764;230412;6717916;198603;1,264
3764;230412;6717916;198604;1,207
3764;230412;6717916;198605;1,118
3764;230412;6717916;198606;0,959
3764;230412;6717916;198607;0,757
3764;230412;6717916;198608;0,524
3764;230412;6717916;198609;0,424
3764;230412;6717916;198610;0,417
3764;230412;6717916;198611;0,535
3764;230412;6717916;198612;0,713
3764;230412;6717916;198701;0,914
3764;230412;6717916;198702;1,052
3764;230412;6717916;198703;1,074
3764;230412;6717916;198704;1,039
3764;230412;6717916;198705;0,833
3764;230412;6717916;198706;0,649
3764;230412;6717916;198707;0,466
3764;230412;6717916;198708;0,394
3764;230412;6717916;198709;0,306
3764;230412;6717916;198710;0,426
3764;230412;6717916;198711;0,691
3764;230412;6717916;198712;0,994
3764;230412;6717916;198801;1,185
3764;230412;6717916;198802;1,302
3764;230412;6717916;198803;1,274
3764;230412;6717916;198804;1,185
3764;230412;6717916;198805;0,979
3764;230412;6717916;198806;0,768
3764;230412;6717916;198807;0,531
3764;230412;6717916;198808;0,345
3764;230412;6717916;198809;0,305
3764;230412;6717916;198810;0,309
3764;230412;6717916;198811;0,345
3764;230412;6717916;198812;0,407
3764;230412;6717916;198901;0,466
3764;230412;6717916;198902;0,543
3764;230412;6717916;198903;0,712
3764;230412;6717916;198904;0,844
3764;230412;6717916;198905;0,856
3764;230412;6717916;198906;0,624
3764;230412;6717916;198907;0,395
3764;230412;6717916;198908;0,269
3764;230412;6717916;198909;0,233
3764;230412;6717916;198910;0,231
3764;230412;6717916;198911;0,351
3764;230412;6717916;198912;0,549
3764;230412;6717916;199001;0,834
3764;230412;6717916;199002;1,097
3764;230412;6717916;199003;1,166
3764;230412;6717916;199004;1,045
3764;230412;6717916;199005;0,713
3764;230412;6717916;199006;0,486
3764;230412;6717916;199007;0,332
3764;230412;6717916;199008;0,27
3764;230412;6717916;199009;0,227
3764;230412;6717916;199010;0,254
3764;230412;6717916;199011;0,466
3764;230412;6717916;199012;0,757
3764;230412;6717916;199101;1,099
3764;230412;6717916;199102;1,193
3764;230412;6717916;199103;1,218
3764;230412;6717916;199104;1,047
3764;230412;6717916;199105;0,837
3764;230412;6717916;199106;0,579
3764;230412;6717916;199107;0,392
3764;230412;6717916;199108;0,301
3764;230412;6717916;199109;0,259
3764;230412;6717916;199110;0,431
3764;230412;6717916;199111;0,756
3764;230412;6717916;199112;1,036
3764;230412;6717916;199201;1,096
3764;230412;6717916;199202;1,044
3764;230412;6717916;199203;0,982
3764;230412;6717916;199204;0,911
3764;230412;6717916;199205;0,714
3764;230412;6717916;199206;0,522
3764;230412;6717916;199207;0,348
3764;230412;6717916;199208;0,285
3764;230412;6717916;199209;0,32
3764;230412;6717916;199210;0,503
3764;230412;6717916;199211;0,808
3764;230412;6717916;199212;1,113
3764;230412;6717916;199301;1,263
3764;230412;6717916;199302;1,212
3764;230412;6717916;199303;1,046
3764;230412;6717916;199304;0,914
3764;230412;6717916;199305;0,797
3764;230412;6717916;199306;0,705
3764;230412;6717916;199307;0,514
3764;230412;6717916;199308;0,363
3764;230412;6717916;199309;0,305
3764;230412;6717916;199310;0,503
3764;230412;6717916;199311;0,743
3764;230412;6717916;199312;0,992
3764;230412;6717916;199401;1,147
3764;230412;6717916;199402;1,277
3764;230412;6717916;199403;1,252
3764;230412;6717916;199404;1,135
3764;230412;6717916;199405;0,963
3764;230412;6717916;199406;0,786
3764;230412;6717916;199407;0,538
3764;230412;6717916;199408;0,36
3764;230412;6717916;199409;0,444
3764;230412;6717916;199410;0,684
3764;230412;6717916;199411;0,967
3764;230412;6717916;199412;1,097
3764;230412;6717916;199501;1,223
3764;230412;6717916;199502;1,317
3764;230412;6717916;199503;1,328
3764;230412;6717916;199504;1,122
3764;230412;6717916;199505;0,791
3764;230412;6717916;199506;0,483
3764;230412;6717916;199507;0,329
3764;230412;6717916;199508;0,288
3764;230412;6717916;199509;0,3
3764;230412;6717916;199510;0,338
3764;230412;6717916;199511;0,43
3764;230412;6717916;199512;0,696
3764;230412;6717916;199601;0,981
3764;230412;6717916;199602;1,202
3764;230412;6717916;199603;1,188
3764;230412;6717916;199604;1,065
3764;230412;6717916;199605;0,888
3764;230412;6717916;199606;0,648
3764;230412;6717916;199607;0,439
3764;230412;6717916;199608;0,29
3764;230412;6717916;199609;0,265
3764;230412;6717916;199610;0,352
3764;230412;6717916;199611;0,527
3764;230412;6717916;199612;0,823
3764;230412;6717916;199701;1,021
3764;230412;6717916;199702;1,136
3764;230412;6717916;199703;1,078
3764;230412;6717916;199704;0,876
3764;230412;6717916;199705;0,629
3764;230412;6717916;199706;0,406
3764;230412;6717916;199707;0,324
3764;230412;6717916;199708;0,272
3764;230412;6717916;199709;0,241
3764;230412;6717916;199710;0,249
3764;230412;6717916;199711;0,378
3764;230412;6717916;199712;0,651
3764;230412;6717916;199801;1,008
3764;230412;6717916;199802;1,157
3764;230412;6717916;199803;1,126
3764;230412;6717916;199804;1,022
3764;230412;6717916;199805;0,913
3764;230412;6717916;199806;0,76
3764;230412;6717916;199807;0,569
3764;230412;6717916;199808;0,406
3764;230412;6717916;199809;0,375
3764;230412;6717916;199810;0,407
3764;230412;6717916;199811;0,568
3764;230412;6717916;199812;0,729
3764;230412;6717916;199901;0,942
3764;230412;6717916;199902;1,051
3764;230412;6717916;199903;1,086
3764;230412;6717916;199904;1,017
3764;230412;6717916;199905;0,985
3764;230412;6717916;199906;0,826
3764;230412;6717916;199907;0,586
3764;230412;6717916;199908;0,372
3764;230412;6717916;199909;0,32
3764;230412;6717916;199910;0,514
3764;230412;6717916;199911;0,755
3764;230412;6717916;199912;1,03
3764;230412;6717916;200001;1,151
3764;230412;6717916;200002;1,164
3764;230412;6717916;200003;1,082
3764;230412;6717916;200004;0,986
3764;230412;6717916;200005;0,924
3764;230412;6717916;200006;0,806
3764;230412;6717916;200007;0,618
3764;230412;6717916;200008;0,398
3764;230412;6717916;200009;0,295
3764;230412;6717916;200010;0,394
3764;230412;6717916;200011;0,756
3764;230412;6717916;200012;1,143
3764;230412;6717916;200101;1,454
3764;230412;6717916;200102;1,444
3764;230412;6717916;200103;1,387
3764;230412;6717916;200104;1,241
3764;230412;6717916;200105;1,12
3764;230412;6717916;200106;0,827
3764;230412;6717916;200107;0,575
3764;230412;6717916;200108;0,366
3764;230412;6717916;200109;0,325
3764;230412;6717916;200110;0,371
3764;230412;6717916;200111;0,451
3764;230412;6717916;200112;0,562
3764;230412;6717916;200201;0,63
3764;230412;6717916;200202;0,76
3764;230412;6717916;200203;0,926
3764;230412;6717916;200204;0,968
3764;230412;6717916;200205;0,859
3764;230412;6717916;200206;0,645
3764;230412;6717916;200207;0,453
3764;230412;6717916;200208;0,34
3764;230412;6717916;200209;0,292
3764;230412;6717916;200210;0,363
3764;230412;6717916;200211;0,619
3764;230412;6717916;200212;0,941
3764;230412;6717916;200301;1,221
3764;230412;6717916;200302;1,281
3764;230412;6717916;200303;1,201
3764;230412;6717916;200304;0,943
3764;230412;6717916;200305;0,67
3764;230412;6717916;200306;0,422
3764;230412;6717916;200307;0,324
3764;230412;6717916;200308;0,261
3764;230412;6717916;200309;0,235
3764;230412;6717916;200310;0,281
3764;230412;6717916;200311;0,465
3764;230412;6717916;200312;0,789
3764;230412;6717916;200401;1,108
3764;230412;6717916;200402;1,249
3764;230412;6717916;200403;1,222
3764;230412;6717916;200404;1,048
3764;230412;6717916;200405;0,854
3764;230412;6717916;200406;0,592
3764;230412;6717916;200407;0,482
3764;230412;6717916;200408;0,409
3764;230412;6717916;200409;0,398
3764;230412;6717916;200410;0,408
3764;230412;6717916;200411;0,548
3764;230412;6717916;200412;0,718
3764;230412;6717916;200501;0,829
3764;230412;6717916;200502;0,852
3764;230412;6717916;200503;0,853
3764;230412;6717916;200504;0,778
3764;230412;6717916;200505;0,624
3764;230412;6717916;200506;0,44
3764;230412;6717916;200507;0,301
3764;230412;6717916;200508;0,242
3764;230412;6717916;200509;0,23
3764;230412;6717916;200510;0,281
3764;230412;6717916;200511;0,441
3764;230412;6717916;200512;0,7
3764;230412;6717916;200601;0,912
3764;230412;6717916;200602;1,024
3764;230412;6717916;200603;1,088
3764;230412;6717916;200604;1,076
3764;230412;6717916;200605;0,965
3764;230412;6717916;200606;0,694
3764;230412;6717916;200607;0,443
3764;230412;6717916;200608;0,314
3764;230412;6717916;200609;0,368
3764;230412;6717916;200610;0,528
3764;230412;6717916;200611;0,662
3764;230412;6717916;200612;0,874
3764;230412;6717916;200701;1,005
3764;230412;6717916;200702;1,141
3764;230412;6717916;200703;1,138
3764;230412;6717916;200704;1,005
3764;230412;6717916;200705;0,794
3764;230412;6717916;200706;0,559
3764;230412;6717916;200707;0,427
3764;230412;6717916;200708;0,339
3764;230412;6717916;200709;0,26
3764;230412;6717916;200710;0,22
3764;230412;6717916;200711;0,235
3764;230412;6717916;200712;0,373
3764;230412;6717916;200801;0,623
3764;230412;6717916;200802;0,886
3764;230412;6717916;200803;1,027
3764;230412;6717916;200804;0,991
3764;230412;6717916;200805;0,861
3764;230412;6717916;200806;0,637
3764;230412;6717916;200807;0,447
3764;230412;6717916;200808;0,32
3764;230412;6717916;200809;0,309
3764;230412;6717916;200810;0,314
3764;230412;6717916;200811;0,404
3764;230412;6717916;200812;0,582
3764;230412;6717916;200901;0,831
3764;230412;6717916;200902;1,022
3764;230412;6717916;200903;1,04
3764;230412;6717916;200904;0,916
3764;230412;6717916;200905;0,699
3764;230412;6717916;200906;0,505
3764;230412;6717916;200907;0,363
3764;230412;6717916;200908;0,28
3764;230412;6717916;200909;0,236
3764;230412;6717916;200910;0,252
3764;230412;6717916;200911;0,399
3764;230412;6717916;200912;0,676
3764;230412;6717916;201001;1,012
3764;230412;6717916;201002;1,171
3764;230412;6717916;201003;1,182
3764;230412;6717916;201004;1,006
3764;230412;6717916;201005;0,75
3764;230412;6717916;201006;0,486
3764;230412;6717916;201007;0,309
3764;230412;6717916;201008;0,252
3764;230412;6717916;201009;0,258
3764;230412;6717916;201010;0,428
3764;230412;6717916;201011;0,725
3764;230412;6717916;201012;1,032
3764;230412;6717916;201101;1,191
3764;230412;6717916;201102;1,18
3764;230412;6717916;201103;1,079
3764;230412;6717916;201104;0,856
3764;230412;6717916;201105;0,601
3764;230412;6717916;201106;0,385
3764;230412;6717916;201107;0,289
3764;230412;6717916;201108;0,285
3764;230412;6717916;201109;0,291
3764;230412;6717916;201110;0,288
3764;230412;6717916;201111;0,356
3764;230412;6717916;201112;0,597
3764;230412;6717916;201201;0,877
3764;230412;6717916;201202;1,044
3764;230412;6717916;201203;0,988
3764;230412;6717916;201204;0,823
3764;230412;6717916;201205;0,676
3764;230412;6717916;201206;0,522
3764;230412;6717916;201207;0,424
3764;230412;6717916;201208;0,322
3764;230412;6717916;201209;0,298
3764;230412;6717916;201210;0,481
3764;230412;6717916;201211;0,747
3764;230412;6717916;201212;1,047
3764;230412;6717916;201301;1,19
3764;230412;6717916;201302;1,241
3764;230412;6717916;201303;1,189
3764;230412;6717916;201304;1,1
3764;230412;6717916;201305;0,917
3764;230412;6717916;201306;0,69
3764;230412;6717916;201307;0,445
3764;230412;6717916;201308;0,299
3764;230412;6717916;201309;0,262
3764;230412;6717916;201310;0,313
3764;230412;6717916;201311;0,55
3764;230412;6717916;201312;0,787
3764;230412;6717916;201401;1,059
3764;230412;6717916;201402;1,21
3764;230412;6717916;201403;1,243
3764;230412;6717916;201404;1,087
3764;230412;6717916;201405;0,776
3764;230412;6717916;201406;0,517
3764;230412;6717916;201407;0,357
3764;230412;6717916;201408;0,331
3764;230412;6717916;201409;0,313
3764;230412;6717916;201410;0,333
3764;230412;6717916;201411;0,497
3764;230412;6717916;201412;0,788
3764;230412;6717916;201501;1,048
3764;230412;6717916;201502;1,134
3764;230412;6717916;201503;1,098
3764;230412;6717916;201504;0,929
3764;230412;6717916;201505;0,771
3764;230412;6717916;201506;0,537
3764;230412;6717916;201507;0,412
3764;230412;6717916;201508;0,294
3764;230412;6717916;201509;0,354
3764;230412;6717916;201510;0,418
3764;230412;6717916;201511;0,502
3764;230412;6717916;201512;0,578
3764;230412;6717916;201601;0,828
3764;230412;6717916;201602;1,078
3764;230412;6717916;201603;1,22
3764;230412;6717916;201604;1,108
3764;230412;6717916;201605;0,856
3764;230412;6717916;201606;0,608
3764;230412;6717916;201607;0,404
3764;230412;6717916;201608;0,292
3764;230412;6717916;201609;0,236
3764;230412;6717916;201610;0,229
3764;230412;6717916;201611;0,303
3764;230412;6717916;201612;0,445
3764;230412;6717916;201701;0,596
3764;230412;6717916;201702;0,792
3764;230412;6717916;201703;0,946
3764;230412;6717916;201704;0,936
3764;230412;6717916;201705;0,747
3764;230412;6717916;201706;0,483
3764;230412;6717916;201707;0,352
3764;230412;6717916;201708;0,275
3764;230412;6717916;201709;0,277
3764;230412;6717916;201710;0,305
3764;230412;6717916;201711;0,367
3764;230412;6717916;201712;0,468
3764;230412;6717916;201801;0,686
3764;230412;6717916;201802;0,912
3764;230412;6717916;201803;1,072
3764;230412;6717916;201804;1,051
3764;230412;6717916;201805;0,854
3764;230412;6717916;201806;0,627
3764;230412;6717916;201807;0,405
3764;230412;6717916;201808;0,311
3764;230412;6717916;201809;0,242
3764;230412;6717916;201810;0,244
3764;230412;6717916;201811;0,301
3764;230412;6717916;201812;0,544
3764;230412;6717916;201901;0,803
3764;230412;6717916;201902;1,059
3764;230412;6717916;201903;1,054
3764;230412;6717916;201904;0,95
3764;230412;6717916;201905;0,715
3764;230412;6717916;201906;0,545
3764;230412;6717916;201907;0,375
3764;230412;6717916;201908;0,315
3764;230412;6717916;201909;0,257
3764;230412;6717916;201910;0,327
3764;230412;6717916;201911;0,628
3764;230412;6717916;201912;1
3764;230412;6717916;202001;1,25
3764;230412;6717916;202002;1,244
3764;230412;6717916;202003;1,159
3764;230412;6717916;202004;0,979
3764;230412;6717916;202005;0,765
3764;230412;6717916;202006;0,522
3764;230412;6717916;202007;0,387
3764;230412;6717916;202008;0,317
3764;230412;6717916;202009;0,281
3764;230412;6717916;202010;0,387
3764;230412;6717916;202011;0,531
3764;230412;6717916;202012;0,796
3764;230412;6717916;202101;0,995
3764;230412;6717916;202102;1,142
3764;230412;6717916;202103;1,083
3764;230412;6717916;202104;0,864
3764;230412;6717916;202105;0,581
3764;230412;6717916;202106;0,389
3764;230412;6717916;202107;0,326
3764;230412;6717916;202108;0,296
3764;230412;6717916;202109;0,264
3764;230412;6717916;202110;0,333
3764;230412;6717916;202111;0,441
3764;230412;6717916;202112;0,6
3765;254393;6717721;196901;0,948
3765;254393;6717721;196902;1,073
3765;254393;6717721;196903;1,154
3765;254393;6717721;196904;1,051
3765;254393;6717721;196905;0,916
3765;254393;6717721;196906;0,701
3765;254393;6717721;196907;0,504
3765;254393;6717721;196908;0,341
3765;254393;6717721;196909;0,268
3765;254393;6717721;196910;0,266
3765;254393;6717721;196911;0,39
3765;254393;6717721;196912;0,596
3765;254393;6717721;197001;0,894
3765;254393;6717721;197002;1,116
3765;254393;6717721;197003;1,149
3765;254393;6717721;197004;1,042
3765;254393;6717721;197005;0,792
3765;254393;6717721;197006;0,547
3765;254393;6717721;197007;0,376
3765;254393;6717721;197008;0,322
3765;254393;6717721;197009;0,351
3765;254393;6717721;197010;0,38
3765;254393;6717721;197011;0,442
3765;254393;6717721;197012;0,571
3765;254393;6717721;197101;0,738
3765;254393;6717721;197102;0,946
3765;254393;6717721;197103;1,036
3765;254393;6717721;197104;1,012
3765;254393;6717721;197105;0,818
3765;254393;6717721;197106;0,608
3765;254393;6717721;197107;0,415
3765;254393;6717721;197108;0,325
3765;254393;6717721;197109;0,271
3765;254393;6717721;197110;0,27
3765;254393;6717721;197111;0,27
3765;254393;6717721;197112;0,367
3765;254393;6717721;197201;0,523
3765;254393;6717721;197202;0,794
3765;254393;6717721;197203;0,997
3765;254393;6717721;197204;1,038
3765;254393;6717721;197205;0,885
3765;254393;6717721;197206;0,67
3765;254393;6717721;197207;0,49
3765;254393;6717721;197208;0,354
3765;254393;6717721;197209;0,277
3765;254393;6717721;197210;0,283
3765;254393;6717721;197211;0,45
3765;254393;6717721;197212;0,723
3765;254393;6717721;197301;0,978
3765;254393;6717721;197302;1,082
3765;254393;6717721;197303;1,01
3765;254393;6717721;197304;0,844
3765;254393;6717721;197305;0,678
3765;254393;6717721;197306;0,511
3765;254393;6717721;197307;0,43
3765;254393;6717721;197308;0,321
3765;254393;6717721;197309;0,294
3765;254393;6717721;197310;0,338
3765;254393;6717721;197311;0,414
3765;254393;6717721;197312;0,543
3765;254393;6717721;197401;0,701
3765;254393;6717721;197402;0,962
3765;254393;6717721;197403;1,123
3765;254393;6717721;197404;1,12
3765;254393;6717721;197405;0,914
3765;254393;6717721;197406;0,638
3765;254393;6717721;197407;0,415
3765;254393;6717721;197408;0,281
3765;254393;6717721;197409;0,33
3765;254393;6717721;197410;0,451
3765;254393;6717721;197411;0,691
3765;254393;6717721;197412;0,903
3765;254393;6717721;197501;1,068
3765;254393;6717721;197502;1,137
3765;254393;6717721;197503;1,115
3765;254393;6717721;197504;1,062
3765;254393;6717721;197505;0,905
3765;254393;6717721;197506;0,679
3765;254393;6717721;197507;0,443
3765;254393;6717721;197508;0,319
3765;254393;6717721;197509;0,346
3765;254393;6717721;197510;0,511
3765;254393;6717721;197511;0,724
3765;254393;6717721;197512;0,944
3765;254393;6717721;197601;1,015
3765;254393;6717721;197602;1,043
3765;254393;6717721;197603;0,991
3765;254393;6717721;197604;0,893
3765;254393;6717721;197605;0,659
3765;254393;6717721;197606;0,421
3765;254393;6717721;197607;0,283
3765;254393;6717721;197608;0,239
3765;254393;6717721;197609;0,281
3765;254393;6717721;197610;0,483
3765;254393;6717721;197611;0,821
3765;254393;6717721;197612;1,135
3765;254393;6717721;197701;1,243
3765;254393;6717721;197702;1,267
3765;254393;6717721;197703;1,203
3765;254393;6717721;197704;1,111
3765;254393;6717721;197705;0,904
3765;254393;6717721;197706;0,707
3765;254393;6717721;197707;0,503
3765;254393;6717721;197708;0,366
3765;254393;6717721;197709;0,281
3765;254393;6717721;197710;0,301
3765;254393;6717721;197711;0,389
3765;254393;6717721;197712;0,575
3765;254393;6717721;197801;0,827
3765;254393;6717721;197802;1,094
3765;254393;6717721;197803;1,207
3765;254393;6717721;197804;1,144
3765;254393;6717721;197805;0,916
3765;254393;6717721;197806;0,631
3765;254393;6717721;197807;0,413
3765;254393;6717721;197808;0,348
3765;254393;6717721;197809;0,326
3765;254393;6717721;197810;0,302
3765;254393;6717721;197811;0,224
3765;254393;6717721;197812;0,377
3765;254393;6717721;197901;0,722
3765;254393;6717721;197902;1,103
3765;254393;6717721;197903;1,237
3765;254393;6717721;197904;1,159
3765;254393;6717721;197905;0,954
3765;254393;6717721;197906;0,761
3765;254393;6717721;197907;0,522
3765;254393;6717721;197908;0,357
3765;254393;6717721;197909;0,249
3765;254393;6717721;197910;0,259
3765;254393;6717721;197911;0,372
3765;254393;6717721;197912;0,598
3765;254393;6717721;198001;0,918
3765;254393;6717721;198002;1,12
3765;254393;6717721;198003;1,181
3765;254393;6717721;198004;1,042
3765;254393;6717721;198005;0,819
3765;254393;6717721;198006;0,615
3765;254393;6717721;198007;0,505
3765;254393;6717721;198008;0,437
3765;254393;6717721;198009;0,371
3765;254393;6717721;198010;0,342
3765;254393;6717721;198011;0,472
3765;254393;6717721;198012;0,68
3765;254393;6717721;198101;0,879
3765;254393;6717721;198102;0,976
3765;254393;6717721;198103;1,058
3765;254393;6717721;198104;1,029
3765;254393;6717721;198105;1,023
3765;254393;6717721;198106;0,926
3765;254393;6717721;198107;0,753
3765;254393;6717721;198108;0,522
3765;254393;6717721;198109;0,379
3765;254393;6717721;198110;0,615
3765;254393;6717721;198111;0,882
3765;254393;6717721;198112;1,174
3765;254393;6717721;198201;1,275
3765;254393;6717721;198202;1,299
3765;254393;6717721;198203;1,25
3765;254393;6717721;198204;1,021
3765;254393;6717721;198205;0,792
3765;254393;6717721;198206;0,523
3765;254393;6717721;198207;0,357
3765;254393;6717721;198208;0,281
3765;254393;6717721;198209;0,254
3765;254393;6717721;198210;0,5
3765;254393;6717721;198211;0,841
3765;254393;6717721;198212;1,22
3765;254393;6717721;198301;1,277
3765;254393;6717721;198302;1,219
3765;254393;6717721;198303;1,108
3765;254393;6717721;198304;1,092
3765;254393;6717721;198305;1,103
3765;254393;6717721;198306;0,98
3765;254393;6717721;198307;0,72
3765;254393;6717721;198308;0,446
3765;254393;6717721;198309;0,34
3765;254393;6717721;198310;0,402
3765;254393;6717721;198311;0,471
3765;254393;6717721;198312;0,593
3765;254393;6717721;198401;0,782
3765;254393;6717721;198402;1,021
