"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS3"
4007;238276;6701864;197407;0,41
4007;238276;6701864;197408;0,279
4007;238276;6701864;197409;0,335
4007;238276;6701864;197410;0,464
4007;238276;6701864;197411;0,716
4007;238276;6701864;197412;0,927
4007;238276;6701864;197501;1,086
4007;238276;6701864;197502;1,144
4007;238276;6701864;197503;1,118
4007;238276;6701864;197504;1,064
4007;238276;6701864;197505;0,904
4007;238276;6701864;197506;0,675
4007;238276;6701864;197507;0,44
4007;238276;6701864;197508;0,319
4007;238276;6701864;197509;0,351
4007;238276;6701864;197510;0,523
4007;238276;6701864;197511;0,745
4007;238276;6701864;197512;0,967
4007;238276;6701864;197601;1,035
4007;238276;6701864;197602;1,056
4007;238276;6701864;197603;1,001
4007;238276;6701864;197604;0,896
4007;238276;6701864;197605;0,656
4007;238276;6701864;197606;0,416
4007;238276;6701864;197607;0,28
4007;238276;6701864;197608;0,239
4007;238276;6701864;197609;0,284
4007;238276;6701864;197610;0,495
4007;238276;6701864;197611;0,838
4007;238276;6701864;197612;1,151
4007;238276;6701864;197701;1,251
4007;238276;6701864;197702;1,271
4007;238276;6701864;197703;1,205
4007;238276;6701864;197704;1,112
4007;238276;6701864;197705;0,902
4007;238276;6701864;197706;0,703
4007;238276;6701864;197707;0,499
4007;238276;6701864;197708;0,364
4007;238276;6701864;197709;0,282
4007;238276;6701864;197710;0,305
4007;238276;6701864;197711;0,399
4007;238276;6701864;197712;0,594
4007;238276;6701864;197801;0,856
4007;238276;6701864;197802;1,121
4007;238276;6701864;197803;1,224
4007;238276;6701864;197804;1,148
4007;238276;6701864;197805;0,915
4007;238276;6701864;197806;0,629
4007;238276;6701864;197807;0,412
4007;238276;6701864;197808;0,349
4007;238276;6701864;197809;0,328
4007;238276;6701864;197810;0,303
4007;238276;6701864;197811;0,223
4007;238276;6701864;197812;0,381
4007;238276;6701864;197901;0,731
4007;238276;6701864;197902;1,114
4007;238276;6701864;197903;1,243
4007;238276;6701864;197904;1,161
4007;238276;6701864;197905;0,954
4007;238276;6701864;197906;0,76
4007;238276;6701864;197907;0,52
4007;238276;6701864;197908;0,356
4007;238276;6701864;197909;0,249
4007;238276;6701864;197910;0,262
4007;238276;6701864;197911;0,381
4007;238276;6701864;197912;0,617
4007;238276;6701864;198001;0,941
4007;238276;6701864;198002;1,136
4007;238276;6701864;198003;1,187
4007;238276;6701864;198004;1,042
4007;238276;6701864;198005;0,815
4007;238276;6701864;198006;0,611
4007;238276;6701864;198007;0,504
4007;238276;6701864;198008;0,439
4007;238276;6701864;198009;0,372
4007;238276;6701864;198010;0,345
4007;238276;6701864;198011;0,484
4007;238276;6701864;198012;0,706
4007;238276;6701864;198101;0,91
4007;238276;6701864;198102;1,001
4007;238276;6701864;198103;1,073
4007;238276;6701864;198104;1,034
4007;238276;6701864;198105;1,026
4007;238276;6701864;198106;0,927
4007;238276;6701864;198107;0,751
4007;238276;6701864;198108;0,519
4007;238276;6701864;198109;0,379
4007;238276;6701864;198110;0,626
4007;238276;6701864;198111;0,894
4007;238276;6701864;198112;1,188
4007;238276;6701864;198201;1,283
4007;238276;6701864;198202;1,305
4007;238276;6701864;198203;1,253
4007;238276;6701864;198204;1,02
4007;238276;6701864;198205;0,787
4007;238276;6701864;198206;0,516
4007;238276;6701864;198207;0,352
4007;238276;6701864;198208;0,279
4007;238276;6701864;198209;0,254
4007;238276;6701864;198210;0,507
4007;238276;6701864;198211;0,854
4007;238276;6701864;198212;1,235
4007;238276;6701864;198301;1,284
4007;238276;6701864;198302;1,224
4007;238276;6701864;198303;1,112
4007;238276;6701864;198304;1,098
4007;238276;6701864;198305;1,107
4007;238276;6701864;198306;0,982
4007;238276;6701864;198307;0,72
4007;238276;6701864;198308;0,445
4007;238276;6701864;198309;0,343
4007;238276;6701864;198310;0,411
4007;238276;6701864;198311;0,483
4007;238276;6701864;198312;0,61
4007;238276;6701864;198401;0,805
4007;238276;6701864;198402;1,042
4007;238276;6701864;198403;1,126
4007;238276;6701864;198404;1,045
4007;238276;6701864;198405;0,872
4007;238276;6701864;198406;0,704
4007;238276;6701864;198407;0,497
4007;238276;6701864;198408;0,362
4007;238276;6701864;198409;0,3
4007;238276;6701864;198410;0,366
4007;238276;6701864;198411;0,579
4007;238276;6701864;198412;0,909
4007;238276;6701864;198501;1,164
4007;238276;6701864;198502;1,261
4007;238276;6701864;198503;1,188
4007;238276;6701864;198504;1,112
4007;238276;6701864;198505;0,885
4007;238276;6701864;198506;0,63
4007;238276;6701864;198507;0,391
4007;238276;6701864;198508;0,308
4007;238276;6701864;198509;0,28
4007;238276;6701864;198510;0,257
4007;238276;6701864;198511;0,298
4007;238276;6701864;198512;0,479
4007;238276;6701864;198601;0,83
4007;238276;6701864;198602;1,126
4007;238276;6701864;198603;1,273
4007;238276;6701864;198604;1,21
4007;238276;6701864;198605;1,119
4007;238276;6701864;198606;0,958
4007;238276;6701864;198607;0,755
4007;238276;6701864;198608;0,522
4007;238276;6701864;198609;0,426
4007;238276;6701864;198610;0,422
4007;238276;6701864;198611;0,545
4007;238276;6701864;198612;0,728
4007;238276;6701864;198701;0,93
4007;238276;6701864;198702;1,066
4007;238276;6701864;198703;1,081
4007;238276;6701864;198704;1,042
4007;238276;6701864;198705;0,83
4007;238276;6701864;198706;0,645
4007;238276;6701864;198707;0,465
4007;238276;6701864;198708;0,396
4007;238276;6701864;198709;0,308
4007;238276;6701864;198710;0,434
4007;238276;6701864;198711;0,708
4007;238276;6701864;198712;1,015
4007;238276;6701864;198801;1,203
4007;238276;6701864;198802;1,312
4007;238276;6701864;198803;1,28
4007;238276;6701864;198804;1,188
4007;238276;6701864;198805;0,979
4007;238276;6701864;198806;0,766
4007;238276;6701864;198807;0,528
4007;238276;6701864;198808;0,344
4007;238276;6701864;198809;0,307
4007;238276;6701864;198810;0,312
4007;238276;6701864;198811;0,35
4007;238276;6701864;198812;0,416
4007;238276;6701864;198901;0,479
4007;238276;6701864;198902;0,56
4007;238276;6701864;198903;0,734
4007;238276;6701864;198904;0,862
4007;238276;6701864;198905;0,866
4007;238276;6701864;198906;0,625
4007;238276;6701864;198907;0,395
4007;238276;6701864;198908;0,27
4007;238276;6701864;198909;0,234
4007;238276;6701864;198910;0,232
4007;238276;6701864;198911;0,357
4007;238276;6701864;198912;0,564
4007;238276;6701864;199001;0,853
4007;238276;6701864;199002;1,112
4007;238276;6701864;199003;1,172
4007;238276;6701864;199004;1,043
4007;238276;6701864;199005;0,707
4007;238276;6701864;199006;0,481
4007;238276;6701864;199007;0,328
4007;238276;6701864;199008;0,269
4007;238276;6701864;199009;0,226
4007;238276;6701864;199010;0,255
4007;238276;6701864;199011;0,475
4007;238276;6701864;199012;0,774
4007;238276;6701864;199101;1,117
4007;238276;6701864;199102;1,204
4007;238276;6701864;199103;1,223
4007;238276;6701864;199104;1,045
4007;238276;6701864;199105;0,831
4007;238276;6701864;199106;0,573
4007;238276;6701864;199107;0,388
4007;238276;6701864;199108;0,301
4007;238276;6701864;199109;0,258
4007;238276;6701864;199110;0,439
4007;238276;6701864;199111;0,77
4007;238276;6701864;199112;1,05
4007;238276;6701864;199201;1,104
4007;238276;6701864;199202;1,049
4007;238276;6701864;199203;0,985
4007;238276;6701864;199204;0,912
4007;238276;6701864;199205;0,71
4007;238276;6701864;199206;0,518
4007;238276;6701864;199207;0,344
4007;238276;6701864;199208;0,284
4007;238276;6701864;199209;0,322
4007;238276;6701864;199210;0,511
4007;238276;6701864;199211;0,823
4007;238276;6701864;199212;1,128
4007;238276;6701864;199301;1,272
4007;238276;6701864;199302;1,215
4007;238276;6701864;199303;1,048
4007;238276;6701864;199304;0,915
4007;238276;6701864;199305;0,797
4007;238276;6701864;199306;0,705
4007;238276;6701864;199307;0,512
4007;238276;6701864;199308;0,361
4007;238276;6701864;199309;0,306
4007;238276;6701864;199310;0,516
4007;238276;6701864;199311;0,77
4007;238276;6701864;199312;1,024
4007;238276;6701864;199401;1,171
4007;238276;6701864;199402;1,289
4007;238276;6701864;199403;1,254
4007;238276;6701864;199404;1,135
4007;238276;6701864;199405;0,961
4007;238276;6701864;199406;0,783
4007;238276;6701864;199407;0,535
4007;238276;6701864;199408;0,359
4007;238276;6701864;199409;0,452
4007;238276;6701864;199410;0,696
4007;238276;6701864;199411;0,984
4007;238276;6701864;199412;1,11
4007;238276;6701864;199501;1,235
4007;238276;6701864;199502;1,327
4007;238276;6701864;199503;1,333
4007;238276;6701864;199504;1,119
4007;238276;6701864;199505;0,784
4007;238276;6701864;199506;0,474
4007;238276;6701864;199507;0,325
4007;238276;6701864;199508;0,287
4007;238276;6701864;199509;0,302
4007;238276;6701864;199510;0,343
4007;238276;6701864;199511;0,439
4007;238276;6701864;199512;0,711
4007;238276;6701864;199601;0,996
4007;238276;6701864;199602;1,215
4007;238276;6701864;199603;1,194
4007;238276;6701864;199604;1,068
4007;238276;6701864;199605;0,886
4007;238276;6701864;199606;0,644
4007;238276;6701864;199607;0,436
4007;238276;6701864;199608;0,29
4007;238276;6701864;199609;0,267
4007;238276;6701864;199610;0,359
4007;238276;6701864;199611;0,543
4007;238276;6701864;199612;0,846
4007;238276;6701864;199701;1,041
4007;238276;6701864;199702;1,147
4007;238276;6701864;199703;1,081
4007;238276;6701864;199704;0,873
4007;238276;6701864;199705;0,623
4007;238276;6701864;199706;0,401
4007;238276;6701864;199707;0,324
4007;238276;6701864;199708;0,273
4007;238276;6701864;199709;0,241
4007;238276;6701864;199710;0,25
4007;238276;6701864;199711;0,385
4007;238276;6701864;199712;0,668
4007;238276;6701864;199801;1,028
4007;238276;6701864;199802;1,174
4007;238276;6701864;199803;1,133
4007;238276;6701864;199804;1,026
4007;238276;6701864;199805;0,915
4007;238276;6701864;199806;0,762
4007;238276;6701864;199807;0,568
4007;238276;6701864;199808;0,406
4007;238276;6701864;199809;0,378
4007;238276;6701864;199810;0,416
4007;238276;6701864;199811;0,589
4007;238276;6701864;199812;0,762
4007;238276;6701864;199901;0,976
4007;238276;6701864;199902;1,077
4007;238276;6701864;199903;1,098
4007;238276;6701864;199904;1,023
4007;238276;6701864;199905;0,99
4007;238276;6701864;199906;0,828
4007;238276;6701864;199907;0,586
4007;238276;6701864;199908;0,373
4007;238276;6701864;199909;0,324
4007;238276;6701864;199910;0,528
4007;238276;6701864;199911;0,775
4007;238276;6701864;199912;1,053
4007;238276;6701864;200001;1,166
4007;238276;6701864;200002;1,172
4007;238276;6701864;200003;1,086
4007;238276;6701864;200004;0,991
4007;238276;6701864;200005;0,928
4007;238276;6701864;200006;0,809
4007;238276;6701864;200007;0,619
4007;238276;6701864;200008;0,398
4007;238276;6701864;200009;0,297
4007;238276;6701864;200010;0,402
4007;238276;6701864;200011;0,773
4007;238276;6701864;200012;1,162
4007;238276;6701864;200101;1,467
4007;238276;6701864;200102;1,447
4007;238276;6701864;200103;1,388
4007;238276;6701864;200104;1,24
4007;238276;6701864;200105;1,12
4007;238276;6701864;200106;0,823
4007;238276;6701864;200107;0,575
4007;238276;6701864;200108;0,367
4007;238276;6701864;200109;0,328
4007;238276;6701864;200110;0,376
4007;238276;6701864;200111;0,462
4007;238276;6701864;200112;0,582
4007;238276;6701864;200201;0,658
4007;238276;6701864;200202;0,798
4007;238276;6701864;200203;0,963
4007;238276;6701864;200204;0,993
4007;238276;6701864;200205;0,866
4007;238276;6701864;200206;0,645
4007;238276;6701864;200207;0,453
4007;238276;6701864;200208;0,34
4007;238276;6701864;200209;0,293
4007;238276;6701864;200210;0,367
4007;238276;6701864;200211;0,632
4007;238276;6701864;200212;0,958
4007;238276;6701864;200301;1,237
4007;238276;6701864;200302;1,289
4007;238276;6701864;200303;1,205
4007;238276;6701864;200304;0,941
4007;238276;6701864;200305;0,664
4007;238276;6701864;200306;0,416
4007;238276;6701864;200307;0,322
4007;238276;6701864;200308;0,26
4007;238276;6701864;200309;0,235
4007;238276;6701864;200310;0,283
4007;238276;6701864;200311;0,476
4007;238276;6701864;200312;0,805
4007;238276;6701864;200401;1,125
4007;238276;6701864;200402;1,259
4007;238276;6701864;200403;1,227
4007;238276;6701864;200404;1,05
4007;238276;6701864;200405;0,854
4007;238276;6701864;200406;0,59
4007;238276;6701864;200407;0,484
4007;238276;6701864;200408;0,414
4007;238276;6701864;200409;0,404
4007;238276;6701864;200410;0,416
4007;238276;6701864;200411;0,565
4007;238276;6701864;200412;0,749
4007;238276;6701864;200501;0,875
4007;238276;6701864;200502;0,91
4007;238276;6701864;200503;0,92
4007;238276;6701864;200504;0,846
4007;238276;6701864;200505;0,679
4007;238276;6701864;200506;0,477
4007;238276;6701864;200507;0,323
4007;238276;6701864;200508;0,257
4007;238276;6701864;200509;0,243
4007;238276;6701864;200510;0,295
4007;238276;6701864;200511;0,464
4007;238276;6701864;200512;0,736
4007;238276;6701864;200601;0,949
4007;238276;6701864;200602;1,051
4007;238276;6701864;200603;1,102
4007;238276;6701864;200604;1,083
4007;238276;6701864;200605;0,966
4007;238276;6701864;200606;0,69
4007;238276;6701864;200607;0,44
4007;238276;6701864;200608;0,314
4007;238276;6701864;200609;0,373
4007;238276;6701864;200610;0,542
4007;238276;6701864;200611;0,684
4007;238276;6701864;200612;0,901
4007;238276;6701864;200701;1,029
4007;238276;6701864;200702;1,16
4007;238276;6701864;200703;1,149
4007;238276;6701864;200704;1,007
4007;238276;6701864;200705;0,789
4007;238276;6701864;200706;0,553
4007;238276;6701864;200707;0,423
4007;238276;6701864;200708;0,338
4007;238276;6701864;200709;0,259
4007;238276;6701864;200710;0,22
4007;238276;6701864;200711;0,236
4007;238276;6701864;200712;0,383
4007;238276;6701864;200801;0,645
4007;238276;6701864;200802;0,912
4007;238276;6701864;200803;1,046
4007;238276;6701864;200804;0,997
4007;238276;6701864;200805;0,863
4007;238276;6701864;200806;0,636
4007;238276;6701864;200807;0,447
4007;238276;6701864;200808;0,322
4007;238276;6701864;200809;0,314
4007;238276;6701864;200810;0,319
4007;238276;6701864;200811;0,415
4007;238276;6701864;200812;0,605
4007;238276;6701864;200901;0,87
4007;238276;6701864;200902;1,057
4007;238276;6701864;200903;1,061
4007;238276;6701864;200904;0,918
4007;238276;6701864;200905;0,693
4007;238276;6701864;200906;0,498
4007;238276;6701864;200907;0,359
4007;238276;6701864;200908;0,278
4007;238276;6701864;200909;0,236
4007;238276;6701864;200910;0,252
4007;238276;6701864;200911;0,407
4007;238276;6701864;200912;0,697
4007;238276;6701864;201001;1,036
4007;238276;6701864;201002;1,189
4007;238276;6701864;201003;1,188
4007;238276;6701864;201004;1,006
4007;238276;6701864;201005;0,746
4007;238276;6701864;201006;0,481
4007;238276;6701864;201007;0,306
4007;238276;6701864;201008;0,252
4007;238276;6701864;201009;0,258
4007;238276;6701864;201010;0,434
4007;238276;6701864;201011;0,74
4007;238276;6701864;201012;1,05
4007;238276;6701864;201101;1,204
4007;238276;6701864;201102;1,186
4007;238276;6701864;201103;1,083
4007;238276;6701864;201104;0,854
4007;238276;6701864;201105;0,595
4007;238276;6701864;201106;0,38
4007;238276;6701864;201107;0,288
4007;238276;6701864;201108;0,287
4007;238276;6701864;201109;0,293
4007;238276;6701864;201110;0,29
4007;238276;6701864;201111;0,361
4007;238276;6701864;201112;0,611
4007;238276;6701864;201201;0,894
4007;238276;6701864;201202;1,06
4007;238276;6701864;201203;0,995
4007;238276;6701864;201204;0,825
4007;238276;6701864;201205;0,675
4007;238276;6701864;201206;0,52
4007;238276;6701864;201207;0,425
4007;238276;6701864;201208;0,323
4007;238276;6701864;201209;0,301
4007;238276;6701864;201210;0,492
4007;238276;6701864;201211;0,764
4007;238276;6701864;201212;1,067
4007;238276;6701864;201301;1,203
4007;238276;6701864;201302;1,247
4007;238276;6701864;201303;1,191
4007;238276;6701864;201304;1,102
4007;238276;6701864;201305;0,916
4007;238276;6701864;201306;0,689
4007;238276;6701864;201307;0,443
4007;238276;6701864;201308;0,298
4007;238276;6701864;201309;0,263
4007;238276;6701864;201310;0,317
4007;238276;6701864;201311;0,564
4007;238276;6701864;201312;0,812
4007;238276;6701864;201401;1,085
4007;238276;6701864;201402;1,227
4007;238276;6701864;201403;1,246
4007;238276;6701864;201404;1,084
4007;238276;6701864;201405;0,77
4007;238276;6701864;201406;0,512
4007;238276;6701864;201407;0,355
4007;238276;6701864;201408;0,334
4007;238276;6701864;201409;0,315
4007;238276;6701864;201410;0,337
4007;238276;6701864;201411;0,506
4007;238276;6701864;201412;0,801
4007;238276;6701864;201501;1,062
4007;238276;6701864;201502;1,142
4007;238276;6701864;201503;1,102
4007;238276;6701864;201504;0,928
4007;238276;6701864;201505;0,768
4007;238276;6701864;201506;0,532
4007;238276;6701864;201507;0,411
4007;238276;6701864;201508;0,294
4007;238276;6701864;201509;0,359
4007;238276;6701864;201510;0,424
4007;238276;6701864;201511;0,511
4007;238276;6701864;201512;0,593
4007;238276;6701864;201601;0,851
4007;238276;6701864;201602;1,101
4007;238276;6701864;201603;1,233
4007;238276;6701864;201604;1,11
4007;238276;6701864;201605;0,853
4007;238276;6701864;201606;0,603
4007;238276;6701864;201607;0,399
4007;238276;6701864;201608;0,29
4007;238276;6701864;201609;0,235
4007;238276;6701864;201610;0,229
4007;238276;6701864;201611;0,308
4007;238276;6701864;201612;0,457
4007;238276;6701864;201701;0,616
4007;238276;6701864;201702;0,818
4007;238276;6701864;201703;0,967
4007;238276;6701864;201704;0,945
4007;238276;6701864;201705;0,744
4007;238276;6701864;201706;0,477
4007;238276;6701864;201707;0,35
4007;238276;6701864;201708;0,275
4007;238276;6701864;201709;0,28
4007;238276;6701864;201710;0,311
4007;238276;6701864;201711;0,377
4007;238276;6701864;201712;0,482
4007;238276;6701864;201801;0,707
4007;238276;6701864;201802;0,934
4007;238276;6701864;201803;1,089
4007;238276;6701864;201804;1,057
4007;238276;6701864;201805;0,853
4007;238276;6701864;201806;0,623
4007;238276;6701864;201807;0,402
4007;238276;6701864;201808;0,312
4007;238276;6701864;201809;0,242
4007;238276;6701864;201810;0,245
4007;238276;6701864;201811;0,304
4007;238276;6701864;201812;0,556
4007;238276;6701864;201901;0,817
4007;238276;6701864;201902;1,072
4007;238276;6701864;201903;1,059
4007;238276;6701864;201904;0,95
4007;238276;6701864;201905;0,712
4007;238276;6701864;201906;0,542
4007;238276;6701864;201907;0,373
4007;238276;6701864;201908;0,316
4007;238276;6701864;201909;0,258
4007;238276;6701864;201910;0,334
4007;238276;6701864;201911;0,643
4007;238276;6701864;201912;1,018
4007;238276;6701864;202001;1,266
4007;238276;6701864;202002;1,253
4007;238276;6701864;202003;1,164
4007;238276;6701864;202004;0,977
4007;238276;6701864;202005;0,757
4007;238276;6701864;202006;0,515
4007;238276;6701864;202007;0,384
4007;238276;6701864;202008;0,319
4007;238276;6701864;202009;0,282
4007;238276;6701864;202010;0,394
4007;238276;6701864;202011;0,546
4007;238276;6701864;202012;0,823
4007;238276;6701864;202101;1,019
4007;238276;6701864;202102;1,157
4007;238276;6701864;202103;1,087
4007;238276;6701864;202104;0,861
4007;238276;6701864;202105;0,576
4007;238276;6701864;202106;0,384
4007;238276;6701864;202107;0,327
4007;238276;6701864;202108;0,297
4007;238276;6701864;202109;0,265
4007;238276;6701864;202110;0,338
4007;238276;6701864;202111;0,451
4007;238276;6701864;202112;0,618
4008;286236;6701474;196901;1,132
4008;286236;6701474;196902;1,16
4008;286236;6701474;196903;1,125
4008;286236;6701474;196904;0,947
4008;286236;6701474;196905;0,818
4008;286236;6701474;196906;0,573
4008;286236;6701474;196907;0,376
4008;286236;6701474;196908;0,165
4008;286236;6701474;196909;0,191
4008;286236;6701474;196910;0,214
4008;286236;6701474;196911;0,503
4008;286236;6701474;196912;0,747
4008;286236;6701474;197001;1,097
4008;286236;6701474;197002;1,207
4008;286236;6701474;197003;1,123
4008;286236;6701474;197004;0,912
4008;286236;6701474;197005;0,574
4008;286236;6701474;197006;0,339
4008;286236;6701474;197007;0,191
4008;286236;6701474;197008;0,176
4008;286236;6701474;197009;0,157
4008;286236;6701474;197010;0,182
4008;286236;6701474;197011;0,328
4008;286236;6701474;197012;0,617
4008;286236;6701474;197101;0,913
4008;286236;6701474;197102;1,06
4008;286236;6701474;197103;0,999
4008;286236;6701474;197104;0,806
4008;286236;6701474;197105;0,524
4008;286236;6701474;197106;0,313
4008;286236;6701474;197107;0,163
4008;286236;6701474;197108;0,107
4008;286236;6701474;197109;0,08
4008;286236;6701474;197110;0,096
4008;286236;6701474;197111;0,159
4008;286236;6701474;197112;0,321
4008;286236;6701474;197201;0,576
4008;286236;6701474;197202;0,903
4008;286236;6701474;197203;1,021
4008;286236;6701474;197204;0,929
4008;286236;6701474;197205;0,658
4008;286236;6701474;197206;0,429
4008;286236;6701474;197207;0,27
4008;286236;6701474;197208;0,173
4008;286236;6701474;197209;0,13
4008;286236;6701474;197210;0,136
4008;286236;6701474;197211;0,326
4008;286236;6701474;197212;0,624
4008;286236;6701474;197301;0,91
4008;286236;6701474;197302;1,019
4008;286236;6701474;197303;0,902
4008;286236;6701474;197304;0,686
4008;286236;6701474;197305;0,52
4008;286236;6701474;197306;0,352
4008;286236;6701474;197307;0,328
4008;286236;6701474;197308;0,186
4008;286236;6701474;197309;0,213
4008;286236;6701474;197310;0,297
4008;286236;6701474;197311;0,418
4008;286236;6701474;197312;0,615
4008;286236;6701474;197401;0,818
4008;286236;6701474;197402;1,058
4008;286236;6701474;197403;1,123
4008;286236;6701474;197404;0,978
4008;286236;6701474;197405;0,679
4008;286236;6701474;197406;0,363
4008;286236;6701474;197407;0,155
4008;286236;6701474;197408;0,085
4008;286236;6701474;197409;0,178
4008;286236;6701474;197410;0,327
4008;286236;6701474;197411;0,648
4008;286236;6701474;197412;0,869
4008;286236;6701474;197501;1,049
4008;286236;6701474;197502;1,047
4008;286236;6701474;197503;1,015
4008;286236;6701474;197504;0,904
4008;286236;6701474;197505;0,689
4008;286236;6701474;197506;0,419
4008;286236;6701474;197507;0,193
4008;286236;6701474;197508;0,084
4008;286236;6701474;197509;0,165
4008;286236;6701474;197510;0,356
4008;286236;6701474;197511;0,622
4008;286236;6701474;197512;0,844
4008;286236;6701474;197601;0,895
4008;286236;6701474;197602;0,926
4008;286236;6701474;197603;0,874
4008;286236;6701474;197604;0,761
4008;286236;6701474;197605;0,482
4008;286236;6701474;197606;0,197
4008;286236;6701474;197607;0,045
4008;286236;6701474;197608;-0,013
4008;286236;6701474;197609;0,039
4008;286236;6701474;197610;0,35
4008;286236;6701474;197611;0,802
4008;286236;6701474;197612;1,167
4008;286236;6701474;197701;1,256
4008;286236;6701474;197702;1,28
4008;286236;6701474;197703;1,189
4008;286236;6701474;197704;1,041
4008;286236;6701474;197705;0,729
4008;286236;6701474;197706;0,503
4008;286236;6701474;197707;0,305
4008;286236;6701474;197708;0,21
4008;286236;6701474;197709;0,142
4008;286236;6701474;197710;0,183
4008;286236;6701474;197711;0,362
4008;286236;6701474;197712;0,696
4008;286236;6701474;197801;1,013
4008;286236;6701474;197802;1,227
4008;286236;6701474;197803;1,211
4008;286236;6701474;197804;1,062
4008;286236;6701474;197805;0,742
4008;286236;6701474;197806;0,431
4008;286236;6701474;197807;0,209
4008;286236;6701474;197808;0,187
4008;286236;6701474;197809;0,17
4008;286236;6701474;197810;0,151
4008;286236;6701474;197811;0,06
4008;286236;6701474;197812;0,285
4008;286236;6701474;197901;0,706
4008;286236;6701474;197902;1,144
4008;286236;6701474;197903;1,233
4008;286236;6701474;197904;1,073
4008;286236;6701474;197905;0,771
4008;286236;6701474;197906;0,494
4008;286236;6701474;197907;0,253
4008;286236;6701474;197908;0,133
4008;286236;6701474;197909;0,075
4008;286236;6701474;197910;0,137
4008;286236;6701474;197911;0,387
4008;286236;6701474;197912;0,788
4008;286236;6701474;198001;1,128
4008;286236;6701474;198002;1,233
4008;286236;6701474;198003;1,165
4008;286236;6701474;198004;0,948
4008;286236;6701474;198005;0,634
4008;286236;6701474;198006;0,467
4008;286236;6701474;198007;0,467
4008;286236;6701474;198008;0,465
4008;286236;6701474;198009;0,331
4008;286236;6701474;198010;0,269
4008;286236;6701474;198011;0,505
4008;286236;6701474;198012;0,828
4008;286236;6701474;198101;1,02
4008;286236;6701474;198102;1,025
4008;286236;6701474;198103;1,021
4008;286236;6701474;198104;0,893
4008;286236;6701474;198105;0,903
4008;286236;6701474;198106;0,764
4008;286236;6701474;198107;0,592
4008;286236;6701474;198108;0,304
4008;286236;6701474;198109;0,209
4008;286236;6701474;198110;0,591
4008;286236;6701474;198111;0,895
4008;286236;6701474;198112;1,2
4008;286236;6701474;198201;1,227
4008;286236;6701474;198202;1,258
4008;286236;6701474;198203;1,163
4008;286236;6701474;198204;0,844
4008;286236;6701474;198205;0,557
4008;286236;6701474;198206;0,291
4008;286236;6701474;198207;0,201
4008;286236;6701474;198208;0,174
4008;286236;6701474;198209;0,151
4008;286236;6701474;198210;0,504
4008;286236;6701474;198211;0,873
4008;286236;6701474;198212;1,292
4008;286236;6701474;198301;1,247
4008;286236;6701474;198302;1,143
4008;286236;6701474;198303;0,975
4008;286236;6701474;198304;0,993
4008;286236;6701474;198305;1,006
4008;286236;6701474;198306;0,802
4008;286236;6701474;198307;0,468
4008;286236;6701474;198308;0,19
4008;286236;6701474;198309;0,244
4008;286236;6701474;198310;0,377
4008;286236;6701474;198311;0,49
4008;286236;6701474;198312;0,647
4008;286236;6701474;198401;0,878
4008;286236;6701474;198402;1,088
